gauge,amount,symbol,token_price_current,usd,score_current,token_current,token_name_current,per,transaction_hash_current,block_hash_current,block_number_current,amount_last,token_price_last,usd_last,score_last,token_last,token_name_last,per_vote_last,transaction_hash_last,block_hash_last,block_number_last,chng,forecast,per_current
ETH+CNC (0x838a…),"4,874",CNC,1.19,5799.876923076923,379192.4636925279,0x9aE380F0272E2162340a5bB646c354271c0F5cFC,Conic Finance Token,0.0153,0x40d80af2ad467bba1bfa5d6c005b633f9580ed21c46238c05216ebb2446c502e,0x7fe5b969784c73a6378cd21cef7816210eca59b23d60ddb1b596c8f33c7c177a,18334549.0,"4,874",1.19,5799.876923076923,286234.49176493124,0x9aE380F0272E2162340a5bB646c354271c0F5cFC,Conic Finance Token,0.0203,0x40d80af2ad467bba1bfa5d6c005b633f9580ed21c46238c05216ebb2446c502e,0x7fe5b969784c73a6378cd21cef7816210eca59b23d60ddb1b596c8f33c7c177a,18334549,0.0,5799.876923076923,
DOLA+FRAXBP (0xE571…),"2,208",INV,41.19,90947.52,1277632.0435639687,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,Inverse DAO,0.0712,0x1a9d1acd63fe4a895cfa662de03026ddee547d09d9ee89c31020119d0f59b88c,0xaabbe15410627afbdcd7457cfc9ce24bd84e2fa9458f3161b4367c31d89f0682,18756915.0,"2,208",41.19,90947.52,1822704.4787328115,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,Inverse DAO,0.0499,0x1a9d1acd63fe4a895cfa662de03026ddee547d09d9ee89c31020119d0f59b88c,0xaabbe15410627afbdcd7457cfc9ce24bd84e2fa9458f3161b4367c31d89f0682,18756915,0.0,90947.52,
DOLA+crvUSD (0x8272…),288,INV,41.19,11862.72,311342.9444739834,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,Inverse DAO,0.0381,0x1a9d1acd63fe4a895cfa662de03026ddee547d09d9ee89c31020119d0f59b88c,0xaabbe15410627afbdcd7457cfc9ce24bd84e2fa9458f3161b4367c31d89f0682,18756915.0,288,41.19,11862.72,440832.0319257094,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,Inverse DAO,0.0269,0x1a9d1acd63fe4a895cfa662de03026ddee547d09d9ee89c31020119d0f59b88c,0xaabbe15410627afbdcd7457cfc9ce24bd84e2fa9458f3161b4367c31d89f0682,18756915,0.0,11862.72,
USDC+WETH+INV (0x5426…),288,INV,41.19,11862.72,323595.39714409586,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,Inverse DAO,0.0367,0x1a9d1acd63fe4a895cfa662de03026ddee547d09d9ee89c31020119d0f59b88c,0xaabbe15410627afbdcd7457cfc9ce24bd84e2fa9458f3161b4367c31d89f0682,18756915.0,288,41.19,11862.72,440416.841807014,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,Inverse DAO,0.0269,0x1a9d1acd63fe4a895cfa662de03026ddee547d09d9ee89c31020119d0f59b88c,0xaabbe15410627afbdcd7457cfc9ce24bd84e2fa9458f3161b4367c31d89f0682,18756915,0.0,11862.72,
DOLA+DBR+INV (0xC7DE…),96,INV,41.19,3954.24,107458.29087551712,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,Inverse DAO,0.0368,0x1a9d1acd63fe4a895cfa662de03026ddee547d09d9ee89c31020119d0f59b88c,0xaabbe15410627afbdcd7457cfc9ce24bd84e2fa9458f3161b4367c31d89f0682,18756915.0,96,41.19,3954.24,146360.11257001155,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,Inverse DAO,0.0270,0x1a9d1acd63fe4a895cfa662de03026ddee547d09d9ee89c31020119d0f59b88c,0xaabbe15410627afbdcd7457cfc9ce24bd84e2fa9458f3161b4367c31d89f0682,18756915,0.0,3954.24,
mkUSD+FRAXBP (0x0CFe…),"1,920",PRISMA,1.26,2419.2,75638.06328417495,0xdA47862a83dac0c112BA89c6abC2159b95afd71C,Prisma Governance Token,0.0320,0x14d3c4f79c0ac9c6d2145312c4fb8a16a9761eeeaf020c62a5eb1794ad948c77,0x41c841f3b8a9e599f9002e319cb6d8c8bafdbceaa16fc5204f60213411351c3b,18758929.0,"1,920",1.26,2419.2,218720.2803654072,0xdA47862a83dac0c112BA89c6abC2159b95afd71C,Prisma Governance Token,0.0111,0x14d3c4f79c0ac9c6d2145312c4fb8a16a9761eeeaf020c62a5eb1794ad948c77,0x41c841f3b8a9e599f9002e319cb6d8c8bafdbceaa16fc5204f60213411351c3b,18758929,0.0,2419.2,
FRAX+crvUSD (0x0CD6…),"48,000",CRV,0.6957103251440174,33394.09560691284,579238.3469795142,0xD533a949740bb3306d119CC777fa900bA034cd52,Curve DAO Token,0.0577,0xba52ac8e211697360b73e043e1f8ccf42d6ed6e0aba8a22012c93c504890532d,0xc41831eeab378c9046a8b4b58e22380efc3b121f712379e9812e2a84c65997f9,18761003.0,"48,000",0.6957103251440174,33394.09560691284,777288.6993580634,0xD533a949740bb3306d119CC777fa900bA034cd52,Curve DAO Token,0.0430,0xba52ac8e211697360b73e043e1f8ccf42d6ed6e0aba8a22012c93c504890532d,0xc41831eeab378c9046a8b4b58e22380efc3b121f712379e9812e2a84c65997f9,18761003,0.0,33394.09560691284,
MIM+3Crv (0x5a6A…),"121,440,000",SPELL,0.00059376,72106.2144,2135352.3330380656,0x090185f2135308BaD17527004364eBcC2D37e5F6,Spell Token,0.0338,0x65de1a1af885adf9be3f0b8bec5103b576f0051097e163940530d421d846e815,0x553b470c82c646c71cd71507995e9ad1ffd2d3bd306ca6ed0fd42b1c62062c79,18834293.0,"121,440,000",0.00059543,72309.0192,1920552.5057226373,0x090185f2135308BaD17527004364eBcC2D37e5F6,Spell Token,0.0377,0x2045408593902b7f35b310d47a0722217cda79e66aa84595c0848051d216b072,0x4820b655ac520ad825b334e80bccde7d5ca10cb4f5f0b09f352e3073a5ca2add,18761722,-0.3,72106.2144,
alUSD+FRAXBP (0xB30d…),"5,760",ALCX,21.13,121708.8,1780042.7721662626,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,Alchemix,0.0684,0x013af1a5443ed63553230361631935e0e7feb5bd6b32de9ed8e3a0d8b5855e7b,0xc78a7185740cb47dcd13bb6dd0ba03dbb8241449a03c3908b6d459f1dad4d789,18842259.0,"5,760",18.78,108172.8,1628456.9295521695,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,Alchemix,0.0664,0x356703eac0ed44c9d8324b4f87dd20da38c27f05939a1f555adbf90a37713a8e,0x589070fba417d7a845e1d7b8fcffa6cfa28aed9c5bdb93a220b2bb138448ee20,18762847,12.5,121708.8,
alUSD+3Crv (0x43b4…),480,ALCX,21.13,10142.4,253067.2892227079,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,Alchemix,0.0401,0x013af1a5443ed63553230361631935e0e7feb5bd6b32de9ed8e3a0d8b5855e7b,0xc78a7185740cb47dcd13bb6dd0ba03dbb8241449a03c3908b6d459f1dad4d789,18842259.0,480,18.78,9014.4,230044.00293328875,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,Alchemix,0.0392,0x356703eac0ed44c9d8324b4f87dd20da38c27f05939a1f555adbf90a37713a8e,0x589070fba417d7a845e1d7b8fcffa6cfa28aed9c5bdb93a220b2bb138448ee20,18762847,12.5,10142.4,
