gauge,amount,symbol,token_price_current,usd,score_current,token_current,token_name_current,per,transaction_hash_current,block_hash_current,block_number_current,amount_last,token_price_last,usd_last,score_last,token_last,token_name_last,per_vote_last,transaction_hash_last,block_hash_last,block_number_last,chng,forecast,per_current
ETH+CNC (0x838a…),"3,545",CNC,0.532361,1887.0149907692307,0.0,0x9aE380F0272E2162340a5bB646c354271c0F5cFC,Conic Finance Token,0.0000,0xa78283de2fda5cad4dbbf89efbb005b2975ed1baec789c1af6c653c055b0a240,0x9b9dbfa3a09d24b0fa7af0937742fe33b2956cb190348203bd483cbe7afd0df0,19956975.0,"3,545",0.532361,1887.0149907692307,148506.5269611707,0x9aE380F0272E2162340a5bB646c354271c0F5cFC,Conic Finance Token,0.0127,0xa78283de2fda5cad4dbbf89efbb005b2975ed1baec789c1af6c653c055b0a240,0x9b9dbfa3a09d24b0fa7af0937742fe33b2956cb190348203bd483cbe7afd0df0,19956975.0,0.0,1887.0149907692307,
ETH+OETH (0x94B1…),"438,576",OGN,0.158967,69719.110992,0.0,0x8207c1FfC5B6804F6024322CcF34F29c3541Ae26,OriginToken,0.0000,0x6d07b27da134aeb41325fa0db8c31b2c18f04532a282ffa7f374f810341c4ef5,0xdfd47d2cca5f2bf5a733aba4ffcea61dfcf97f1e1400600d20ab09f3270b9ab7,19976467.0,"438,576",0.158967,69719.110992,2344746.922569641,0x8207c1FfC5B6804F6024322CcF34F29c3541Ae26,OriginToken,0.0297,0x6d07b27da134aeb41325fa0db8c31b2c18f04532a282ffa7f374f810341c4ef5,0xdfd47d2cca5f2bf5a733aba4ffcea61dfcf97f1e1400600d20ab09f3270b9ab7,19976467.0,0.0,69719.110992,
MIM+3Crv (0x5a6A…),"96,000,000",SPELL,0.00068984,66224.64,0.0,0x090185f2135308BaD17527004364eBcC2D37e5F6,Spell Token,0.0000,0x86cb09c9312fdd40166ad343922fd13cafa2ea93981c4c8cb6bec5d1723671c9,0x05dce0b501e22d88da9059eae5ae7fd1a054c28e1da8588463fc969baf73d839,20118907.0,"96,000,000",0.001221,117216.0,3543183.958230035,0x090185f2135308BaD17527004364eBcC2D37e5F6,Spell Token,0.0331,0x4b4da988e540bb63b5369e21c7631a37c1139960a3f380ad3f60bd995eecf3a3,0xe4042bd576c0cc5bc948af4af5b3f544913c15e40a1523dbec200ca67fe22e23,20024546.0,-43.5,66224.64,
crvUSD+frxETH+SDT (0x9543…),320,sdFXS,2.9780809359606533,952.0329136079016,0.0,0x402F878BDd1f5C66FdAF0fabaBcF74741B68ac36,Stake DAO FXS,0.0000,0x2c890c3df5263133c7c4d90bea4ac4d5a5c24a7a15f8320398ce70851148f84b,0x05d7f09da5d54ed6bfafd68f9781b9c20f115bb53ea6d2df124711f016dea7e3,20140196.0,321,4.54,1455.7056,29284.4602966124,0x402F878BDd1f5C66FdAF0fabaBcF74741B68ac36,Stake DAO FXS,0.0497,0xd07016f73662a4ac01a8dfbfba3481818983c05f4d09f6a57556de214de8c189,0x7df5c329beba8284e06f5bc6bd03b55c4a7047f3e1dfd46bb71df2eda324bd9e,20047397.0,-34.6,952.0329136079016,
WETH+CJPY (0x5928…),0,TXJP,71.49,1.7157599999999997e-07,0.0,0x961dD84059505D59f82cE4fb87D3c09bec65301d,TenX Community JAPAN,0.0000,0x36b423f0ba17f4d6bd64c2b85d2a897b4f7117ae317c4dfa5f4c0eaa5f4d84d7,0xa28142691795bbd991146cb610402184660ecf754aaebf88a82e742b2161c0e9,20144852.0,0,79.75,1.914e-07,76183.12593070543,0x961dD84059505D59f82cE4fb87D3c09bec65301d,TenX Community JAPAN,0.0000,0x552affdbbcdbffdaa93d1307f1f876e12855ba6a4506a91eb1f10f226dcb567e,0xc92e06c1bd4654757343052e408dbace4a719b02f254137078b63e5a7e9409a2,20051284.0,-10.4,1.7157599999999997e-07,
crvUSD+CJPY (0xca54…),0,TXJP,71.49,1.7157599999999997e-07,0.0,0x961dD84059505D59f82cE4fb87D3c09bec65301d,TenX Community JAPAN,0.0000,0x36b423f0ba17f4d6bd64c2b85d2a897b4f7117ae317c4dfa5f4c0eaa5f4d84d7,0xa28142691795bbd991146cb610402184660ecf754aaebf88a82e742b2161c0e9,20144852.0,0,79.75,1.914e-07,76884.04465845783,0x961dD84059505D59f82cE4fb87D3c09bec65301d,TenX Community JAPAN,0.0000,0x552affdbbcdbffdaa93d1307f1f876e12855ba6a4506a91eb1f10f226dcb567e,0xc92e06c1bd4654757343052e408dbace4a719b02f254137078b63e5a7e9409a2,20051284.0,-10.4,1.7157599999999997e-07,
zunETH+frxETH (0x3A65…),"48,000",ZUN,0.172646,8287.008,0.0,0x6b5204B0Be36771253Cc38e88012E02B752f0f36,Zunami Token,0.0000,0x34f3fc54292675339771a13d9b37b7bc852035ad055119a2be40d9a2374dc7d3,0x3ae38d4af3d2979f72c74be1d18df5e3e3814bfe84bb588492c87b85fd13e309,20146539.0,nan,,,,,,nan,,,,nan,8287.008,
12?,0,USDT,0.9995416849215544,4.126108075356177e-09,0.0,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,0.0000,0x981e425fe4129a00f401e0d5f8af7e31571fd6312f38204d0ddc721d649b9150,0xcef44682b91533af2b5f16195709edd46064db965a3e871c4c99006355938fbb,20146548.0,nan,,,,,,nan,,,,nan,4.126108075356177e-09,
crvUSD+DOLA (0x8272…),"1,920",INV,30.43,58425.6,0.0,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,Inverse DAO,0.0000,0x717ed314e4e9f763f43734c46e9b03144be25878bfe14deb6777ce6e67b41f59,0x08d2fc73de6d3abdfb0492f9a0b38200bd80eaefda36fb7dae2df489b4419307,20146709.0,"1,920",38.15,73248.0,0.0,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,Inverse DAO,0.0000,0x1b20eb7175b627cab2d97d2fedd42a3a5a84db62323b2ebba4c84898602d199f,0x05f2cccb53d48f72d40b816b4c117310c2d306507aac3809d0d6514f9e823c21,20060682.0,-20.2,58425.6,
WETH+CVX (0xB576…),"16,943",CVX,3.47,58792.34880000001,0.0,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0000,0xa90fb3912a718b931f852c4cfa520e1e98b330222472c74237b4e8098812dc4d,0x62ff2eb1ed1369c15a8ef54aa58b6d766e8cc53e10b5a8177f5d2447607f1243,20148273.0,"17,180",2.35,40373.376,2066939.4309788388,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0195,0x645e6bea383afdea6d9ce641da582a693bb9c45ae4220c05ce604294279ab6f4,0x53af4a710c97de26647714ad7e60255ad712b4a1bc9b5d77e3327a802c30d129,20051995.0,45.6,58792.34880000001,
CVX+FRAXBP (0xBEc5…),509,CVX,3.47,1765.536,0.0,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0000,0xa90fb3912a718b931f852c4cfa520e1e98b330222472c74237b4e8098812dc4d,0x62ff2eb1ed1369c15a8ef54aa58b6d766e8cc53e10b5a8177f5d2447607f1243,20148273.0,516,2.35,1211.472,41419.9763003578,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0292,0x645e6bea383afdea6d9ce641da582a693bb9c45ae4220c05ce604294279ab6f4,0x53af4a710c97de26647714ad7e60255ad712b4a1bc9b5d77e3327a802c30d129,20051995.0,45.7,1765.536,
frxETH+CVX (0x47D5…),"5,588",CVX,3.47,19390.9152,0.0,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0000,0xa90fb3912a718b931f852c4cfa520e1e98b330222472c74237b4e8098812dc4d,0x62ff2eb1ed1369c15a8ef54aa58b6d766e8cc53e10b5a8177f5d2447607f1243,20148273.0,"5,345",2.35,12561.408,286591.81709427026,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0438,0x645e6bea383afdea6d9ce641da582a693bb9c45ae4220c05ce604294279ab6f4,0x53af4a710c97de26647714ad7e60255ad712b4a1bc9b5d77e3327a802c30d129,20051995.0,54.4,19390.9152,
CRV+cvxCRV (0x971a…),"70,728",CVX,3.47,245426.16,0.0,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0000,0xa90fb3912a718b931f852c4cfa520e1e98b330222472c74237b4e8098812dc4d,0x62ff2eb1ed1369c15a8ef54aa58b6d766e8cc53e10b5a8177f5d2447607f1243,20148273.0,"70,464",2.35,165590.4,8779409.495425025,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0189,0x645e6bea383afdea6d9ce641da582a693bb9c45ae4220c05ce604294279ab6f4,0x53af4a710c97de26647714ad7e60255ad712b4a1bc9b5d77e3327a802c30d129,20051995.0,48.2,245426.16,
cvxCRV+FRAXBP (0x31c3…),355,CVX,3.47,1232.544,0.0,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0000,0xa90fb3912a718b931f852c4cfa520e1e98b330222472c74237b4e8098812dc4d,0x62ff2eb1ed1369c15a8ef54aa58b6d766e8cc53e10b5a8177f5d2447607f1243,20148273.0,354,2.35,832.464,24732.691988578023,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0337,0x645e6bea383afdea6d9ce641da582a693bb9c45ae4220c05ce604294279ab6f4,0x53af4a710c97de26647714ad7e60255ad712b4a1bc9b5d77e3327a802c30d129,20051995.0,48.1,1232.544,
FXS+cvxFXS (0x6a90…),"9,358",CVX,3.47,32472.537600000003,0.0,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0000,0xa90fb3912a718b931f852c4cfa520e1e98b330222472c74237b4e8098812dc4d,0x62ff2eb1ed1369c15a8ef54aa58b6d766e8cc53e10b5a8177f5d2447607f1243,20148273.0,"9,822",2.35,23081.136,1987543.373184236,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0116,0x645e6bea383afdea6d9ce641da582a693bb9c45ae4220c05ce604294279ab6f4,0x53af4a710c97de26647714ad7e60255ad712b4a1bc9b5d77e3327a802c30d129,20051995.0,40.7,32472.537600000003,
