choice_index_current,choice,amount,symbol,score_current,block_number_current,price,usd,per,round,date,amount_last,usd_last,block_number_last,choice_index_last,token_name,token_price,token_addr,score_last,proposal,tx_hash,per_last,chng,forecast
,ZUSD+FRAXBP (0x400d…),nan,FXS,,,,,nan,51,2023-08-22,300,1833.7974816979563,17958489,176,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,69955.10470304126,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x590d1e4535a666e4db7d4189e2e721f44d2b7609d128d85a8bbbc275c97a6893,0.0262,nan,1762.378370578111
,STG+FRAXBP (0x867f…),nan,FXS,,,,,nan,51,2023-08-22,230,1406.1066952316598,17958491,120,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,63078.289246289336,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xf1e8f890d92e634bba46da8142f246e6fd06eb8ceb6b3b95db15662b676ff832,0.0223,nan,1351.3444375039828
,msUSD+FRAXBP (0xc3b1…),nan,FXS,,,,,nan,51,2023-08-22,168,1025.286131939752,17958500,119,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,537406.8898051754,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x1d27a0d6ab4f214135a0dda540f2bc54f00cc858cc0117e71bcf4af1699f072f,0.0019,nan,985.3553190133209
,cvxFXS+FRAXBP (0x21d1…),nan,FXS,,,,,nan,51,2023-08-22,135,826.0876834486002,17958503,92,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,154548.82864726672,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x381912ac5e0cd2d832e6e11a25b6919ebd9a5fd8a8d4be69dc1a9f3038d0726a,0.0053,nan,793.91485703359
,clevUSD+FRAXBP (0x84C3…),nan,FXS,,,,,nan,51,2023-08-22,112,685.4770139254342,17958507,117,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,43026.4629973644,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x28886f81b4cf629e5f749361f1c83459ce4b03830586c662810af08360b98570,0.0159,nan,658.7804132831917
,COIL+FRAXBP (0xAF42…),nan,FXS,,,,,nan,51,2023-08-22,111,679.6182360286356,17958517,150,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,42862.32087161854,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x7af8af1a6286d39f1b6b1afa1a64e4f9e4a7ee2afbcf909461c8a3215b2b410d,0.0159,nan,653.1498114602584
,cvxCRV+FRAXBP (0x31c3…),nan,FXS,,,,,nan,51,2023-08-22,84,509.7136770214767,17958522,91,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,299135.699896746,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x540d5c1c07d1b96de7251396ca8fc3d4dd4009badd9578a7d3d67ea68de4fe05,0.0017,nan,489.8623585951938
,SDT+FRAXBP (0x3e3C…),nan,FXS,,,,,nan,51,2023-08-22,77,468.7022317438866,17958525,104,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,83178.54541924421,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x2ff37695fee8123ddba127bc265d5c38c0d8720f046bedc0559570173192f0d5,0.0056,nan,450.448145834661
,CVX+FRAXBP (0xBEc5…),nan,FXS,,,,,nan,51,2023-08-22,60,369.1030074983107,17958530,90,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,287955.8403374221,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x7300cb71f92c217799172925d6fab42d5e28f2d36bc0fb8a6ea679a854752170,0.0013,nan,354.7279148447955
,TUSD+FRAXBP (0x33ba…),nan,FXS,,,,,nan,51,2023-08-22,21,128.89311372956882,17958533,85,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,4478.979307643787,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x8cfd1f6998e2b9c499a9bb18ede0aa7787ced956dcbc99436209576a5861e509,0.0288,nan,123.87324010453177
,FRAX+FPI (0xf861…),nan,FXS,,,,,nan,51,2023-08-22,"4,723",28825.187252249027,17958539,66,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,1100519.543829996,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xfc212a6a55ac8902f312724276ba31a8b7a9994ae3d97e872ddff5d8376e7a8a,0.0262,nan,27702.56096883165
,FRAX+crvUSD (0x0CD6…),nan,FXS,,,,,nan,51,2023-08-22,"1,161",7083.262477229486,17958544,170,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,268788.9295217509,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xd5e44323de44ce0a3e7668fb2af77c3d68a5b6f7da839b8cd2b272c01ec8ec12,0.0264,nan,6807.397603926313
,FRAX+USDP (0xaE34…),nan,FXS,,,,,nan,51,2023-08-22,"9,904",60445.01156127098,17958548,138,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,2356180.908514617,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xd4df251927bf4a6f55d7f52cb190bf512db765ce1d000bb21fb8f1a2ea528d12,0.0257,nan,58090.919007202465
,ETH+frxETH (0xa1F8…),nan,FXS,,,,,nan,51,2023-08-22,"7,314",44638.0287957084,17959370,101,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,5045413.053108823,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xd50dd8fcdb08ce1ef3b2c1a1f02f1e5740601cbfd63dd5df8550dd52ebe4d14a,0.0088,nan,42899.555288928525
,ETH+frxETH (0xa1F8…),nan,FXS,,,,,nan,51,2023-08-22,"6,489",39599.479804461625,17960976,101,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,5045413.053108823,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x8f36ca1e832c189fad7c47ece92a00c8505f0b2b290544ced8205b250c37dc60,0.0078,nan,
,stETH+frxETH (0x4d9f…),nan,FXS,,,,,nan,51,2023-08-22,584,3562.136961253538,17959375,141,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,137563.1542681197,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xee1c3ffdcf6f4a6f609edc3c75fbe496dd8e6fb7124279658b0d26e54cf8c1ee,0.0259,nan,3423.405908343423
,frxETH+CVX (0x47D5…),nan,FXS,,,,,nan,51,2023-08-22,609,3714.465186570301,17959383,148,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,1531226.0033869045,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xdf781155b7323209c55af501fb1c23b6064ab154a79166980b6dcd95ccf59fac,0.0024,nan,3569.8015557396875
,sETH+frxETH (0x663a…),nan,FXS,,,,,nan,51,2023-08-22,114,697.1945697190314,17959387,142,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,53891.935990868806,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x8fd420a6e95a73c4a5ff33fa19e351089adeab4cc26a4711abf7460f3a4e8887,0.0129,nan,670.0416169290583
,rETH+frxETH (0xe7c6…),nan,FXS,,,,,nan,51,2023-08-22,168,1025.286131939752,17959391,145,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,59976.00332940941,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x5bf335c75ff523c4d0a96a3d67981daa757a4f1fe9a0a54e153267882a2b708e,0.0171,nan,985.3553190133209
,cbETH+frxETH (0x7306…),nan,FXS,,,,,nan,51,2023-08-22,138,843.664017138996,17959401,146,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,46211.65123589018,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xa3642cf8dfbd6d3402353fed90c108ee53ddc51e2f44dcd1968b43e9ae0a4154,0.0183,nan,810.8066625023898
,ankrETH+frxETH (0x41eA…),nan,FXS,,,,,nan,51,2023-08-22,76,462.843453847088,17959405,144,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,53889.935990868806,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x4574d0cd11db9114a1ba4e3aa8cfa92a0fa4a00040190546dba5b300d0e36f24,0.0086,nan,444.8175440117277
,msETH+frxETH (0x2d60…),nan,FXS,,,,,nan,51,2023-08-22,54,328.0915622207206,17959409,139,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,174541.68663256444,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x5601c6baa8c96e19f3fad631c2874d958b3876df2bbee0687fd7a69838bbbb29,0.0019,nan,315.3137020842627
,ETH+frxETH (0xa1F8…),nan,CRV,,,,,nan,51,2023-08-22,"105,129",50308.54588586685,17960976,101,Curve DAO Token,0.4785427252351675,0xD533a949740bb3306d119CC777fa900bA034cd52,5045413.053108823,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x8f36ca1e832c189fad7c47ece92a00c8505f0b2b290544ced8205b250c37dc60,0.0100,nan,48349.22831412838
,ETH+frxETH (0xa1F8…),nan,CVX,,,,,nan,51,2023-08-22,"1,367",3935.65326598388,17960976,101,Convex Token,2.8789598446160167,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,5045413.053108823,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x8f36ca1e832c189fad7c47ece92a00c8505f0b2b290544ced8205b250c37dc60,0.0008,nan,3782.3752400634685
,SDT+FRAXBP (0x3e3C…),nan,sdFXS,,,,,nan,51,2023-08-22,288,1757.633369039575,17961669,104,Stake DAO FXS,6.102893642498524,0x402F878BDd1f5C66FdAF0fabaBcF74741B68ac36,83178.54541924421,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x9580a81a2d417bea36451b45d9f8dc79639d53e5e43de97e8d967302a43fed4c,0.0211,nan,1689.180546879979
,ETH+OETH (0x94B1…),nan,OGV,,,,,nan,51,2023-08-22,"11,715,203",79808.13243397609,17964721,154,Origin Dollar Governance,0.0068123561692795,0x9c354503C38481a7A7a51629142963F98eCC12D0,2882403.932893243,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x3687a28782e65b8d912dcdea74de7f2703759786313f9cc14c4f3aa2735d524e,0.0277,nan,76699.92341119357
