choice_index_current,choice,amount,symbol,score_current,block_number_current,price,usd,per,round,date,amount_last,usd_last,block_number_last,choice_index_last,token_name,token_price,token_addr,score_last,proposal,tx_hash,per_last,chng,forecast
140.0,stETH+frxETH (0x4d9f…),510,FXS,98553.8995380417,18062153.0,5.6,2854.656,0.0290,51.0,2023-08-22,584,3562.136961253538,17959375.0,141.0,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,137563.1542681197,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xee1c3ffdcf6f4a6f609edc3c75fbe496dd8e6fb7124279658b0d26e54cf8c1ee,0.0259,-19.9,2854.656
147.0,frxETH+CVX (0x47D5…),699,FXS,1037578.6882089677,18062161.0,5.6,3913.7279999999996,0.0038,51.0,2023-08-22,609,3714.465186570301,17959383.0,148.0,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,1531226.0033869045,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xdf781155b7323209c55af501fb1c23b6064ab154a79166980b6dcd95ccf59fac,0.0024,5.4,3913.7279999999996
141.0,sETH+frxETH (0x663a…),121,FXS,22700.492445088876,18062164.0,5.6,677.376,0.0298,51.0,2023-08-22,114,697.1945697190314,17959387.0,142.0,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,53891.935990868806,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x8fd420a6e95a73c4a5ff33fa19e351089adeab4cc26a4711abf7460f3a4e8887,0.0129,-2.8,677.376
144.0,rETH+frxETH (0xe7c6…),149,FXS,28708.740221831846,18062171.0,5.6,833.28,0.0290,51.0,2023-08-22,168,1025.286131939752,17959391.0,145.0,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,59976.00332940941,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x5bf335c75ff523c4d0a96a3d67981daa757a4f1fe9a0a54e153267882a2b708e,0.0171,-18.7,833.28
145.0,cbETH+frxETH (0x7306…),160,FXS,30924.56101450989,18062173.0,5.6,897.7919999999999,0.0290,51.0,2023-08-22,138,843.664017138996,17959401.0,146.0,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,46211.65123589018,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xa3642cf8dfbd6d3402353fed90c108ee53ddc51e2f44dcd1968b43e9ae0a4154,0.0183,6.4,897.7919999999999
143.0,ankrETH+frxETH (0x41eA…),106,FXS,20123.14864020519,18062177.0,5.6,591.3599999999999,0.0294,51.0,2023-08-22,76,462.843453847088,17959405.0,144.0,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,53889.935990868806,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x4574d0cd11db9114a1ba4e3aa8cfa92a0fa4a00040190546dba5b300d0e36f24,0.0086,27.8,591.3599999999999
138.0,msETH+frxETH (0x2d60…),78,FXS,14099.182471627188,18062180.0,5.6,435.456,0.0309,51.0,2023-08-22,54,328.0915622207206,17959409.0,139.0,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,174541.68663256444,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x5601c6baa8c96e19f3fad631c2874d958b3876df2bbee0687fd7a69838bbbb29,0.0019,32.7,435.456
154.0,ETH+wBETH (0xBfAb…),"12,480,000",OGV,643150.519451896,18064292.0,0.00630126,78639.72480000001,0.1223,,,nan,,,,,,,,,,nan,nan,78639.72480000001
153.0,ETH+OETH (0x94B1…),"12,480,000",OGV,5320800.0254156105,18064620.0,0.00630126,78639.72480000001,0.0148,51.0,2023-08-22,"11,715,203",79808.13243397609,17964721.0,154.0,Origin Dollar Governance,0.0068123561692795,0x9c354503C38481a7A7a51629142963F98eCC12D0,2882403.932893243,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x3687a28782e65b8d912dcdea74de7f2703759786313f9cc14c4f3aa2735d524e,0.0277,-1.5,78639.72480000001
,ETH+CLEV (0x342D…),nan,CVX,,,,,nan,51.0,2023-08-22,850,2445.964283985768,17952579.0,118.0,Convex Token,2.8789598446160167,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,93133.44126704147,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x9ee38f2b3bf20cf896541fdc0a8504b81e919ba5ee459e664cb559dbe30dd888,0.0263,nan,2083.687858041652
