round,date,token_symbol,amount,usd_amount,choice,block_number,choice_index,token_name,token_price,token_addr,score,proposal,tx_hash,per_vote
15,2022-03-31,FXS,223391.04,9152653.887393586,busdv2,block_number,choice_index,Frax Share,40.97144579922984,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
15,2022-03-31,FLX,806.4,92207.00933290058,crv-eth,block_number,choice_index,Flex Ungovernance Token,114.34400958941045,0x6243d8CEA23066d098a15582d81a598b4e8391F4,1134.8455410392216,proposal,tx_hash,81.25071298113669
15,2022-03-31,DAI,9600.0,9581.356264477745,f-pwrd,block_number,choice_index,Dai Stablecoin,0.9980579442164318,0x6B175474E89094C44Da98b954EedeAC495271d0F,208440.78785588732,proposal,tx_hash,0.045966801234229374
15,2022-03-31,FXS,2304.0,79141.14954002295,harmony-3pool,block_number,choice_index,Frax Share,34.34945726563496,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
15,2022-03-31,TRIBE,233157.69313432838,136999.10394478936,harmony-3pool,block_number,choice_index,Tribe,0.5875813150452665,0xc7283b66Eb1EB5FB86327f08e1B5816b0720212B,0,proposal,tx_hash,0
15,2022-03-31,TRIBE,233148.752238806,136993.85044164062,teth,block_number,choice_index,Tribe,0.5875813150452665,0xc7283b66Eb1EB5FB86327f08e1B5816b0720212B,673.4764417548924,proposal,tx_hash,203.41298068967745
16,2022-04-14,CVX,14400.0,434296.0520802532,rai,block_number,choice_index,Convex Token,30.159448061128693,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,136463.53204041318,proposal,tx_hash,3.182506312028022
16,2022-04-14,CVX,23040.0,694614.5958612445,f-aavepalstkaave,block_number,choice_index,Convex Token,30.148202945366513,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0,proposal,tx_hash,0
16,2022-04-14,CVX,34560.0,1041921.8937918667,mim,block_number,choice_index,Convex Token,30.148202945366513,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,1120469.1198172478,proposal,tx_hash,0.9298979109409169
16,2022-04-14,LFT,10782581.997039257,185399.342872327,f-bean,block_number,choice_index,LendFlare DAO Token,0.017194336469987893,0xB620Be8a1949AA9532e6a3510132864EF9Bc3F82,0,proposal,tx_hash,0
16,2022-04-14,FLX,806.4,68534.83695563117,crv-eth,block_number,choice_index,Flex Ungovernance Token,84.98863709775691,0x6243d8CEA23066d098a15582d81a598b4e8391F4,3.7490024648342564,proposal,tx_hash,18280.819390888584
16,2022-04-14,ANGLE,384000.0,52602.83053483785,f-tbtc2,block_number,choice_index,ANGLE,0.13698653785114023,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0,proposal,tx_hash,0
16,2022-04-14,UST,905066.88,907707.8559637595,paxos-dollar,block_number,choice_index,UST,1.0029179898437555,0xa693B19d2931d498c5B318dF961919BB4aee87a5,0,proposal,tx_hash,0
16,2022-04-14,GRO,33600.0,58678.723400638555,f-ageuribeur,block_number,choice_index,Gro DAO Token,1.746390577399957,0x3Ec8798B81485A254928B70CDA1cf0A2BB0B74D7,0,proposal,tx_hash,0
16,2022-04-14,UST,3840000.0,3851267.872583861,paxos-dollar,block_number,choice_index,UST,1.0029343418187138,0xa693B19d2931d498c5B318dF961919BB4aee87a5,0,proposal,tx_hash,0
16,2022-04-14,UST,240000.0,240674.95268855945,fantom-f-UST 3pool,block_number,choice_index,UST,1.0028123028689977,0xa693B19d2931d498c5B318dF961919BB4aee87a5,0,proposal,tx_hash,0
16,2022-04-14,UST,480000.0,481349.9053771189,arbitrum-f-VSTFRAX,block_number,choice_index,UST,1.0028123028689977,0xa693B19d2931d498c5B318dF961919BB4aee87a5,0,proposal,tx_hash,0
16,2022-04-14,UST,240000.0,240674.95268855945,paxos-dollar,block_number,choice_index,UST,1.0028123028689977,0xa693B19d2931d498c5B318dF961919BB4aee87a5,0,proposal,tx_hash,0
16,2022-04-14,ALCX,3840.0,319172.6283875594,reth,block_number,choice_index,Alchemix,83.11787197592692,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,0,proposal,tx_hash,0
16,2022-04-14,ALCX,3552.0,295016.6544735513,fantom-tricrypto,block_number,choice_index,Alchemix,83.05649056124756,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,0,proposal,tx_hash,0
16,2022-04-14,ALCX,768.0,63787.384751038124,harmony-3pool,block_number,choice_index,Alchemix,83.05649056124756,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,0,proposal,tx_hash,0
16,2022-04-14,CVX,177.6,5030.849223282101,f-aavepalstkaave,block_number,choice_index,Convex Token,28.326853734696517,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0,proposal,tx_hash,0
16,2022-04-14,TRIBE,233684.04537313432,135934.0357581404,harmony-3pool,block_number,choice_index,Tribe,0.5817001136773721,0xc7283b66Eb1EB5FB86327f08e1B5816b0720212B,0,proposal,tx_hash,0
16,2022-04-14,TRIBE,233699.60597014925,135943.08735919287,teth,block_number,choice_index,Tribe,0.5817001136773721,0xc7283b66Eb1EB5FB86327f08e1B5816b0720212B,0,proposal,tx_hash,0
16,2022-04-14,LDO,480000.0,1392141.0599119517,aave,block_number,choice_index,Lido DAO Token,2.900293874816566,0x5A98FcBEA516Cf06857215779Fd812CA3beF1B32,0,proposal,tx_hash,0
16,2022-04-14,FXS,192000.0,5881953.020702038,busdv2,block_number,choice_index,Frax Share,30.635171982823113,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
16,2022-04-14,SPELL,62400000.0,253589.49441919912,eurn,block_number,choice_index,Spell Token,0.0040639342054358835,0x090185f2135308BaD17527004364eBcC2D37e5F6,0,proposal,tx_hash,0
16,2022-04-14,FXS,2670.72,89417.62616593018,harmony-3pool,block_number,choice_index,Frax Share,33.48071911916269,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
17,2022-04-28,CVX,14400.0,390595.59923806955,rai,block_number,choice_index,Convex Token,27.124694391532607,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,141491.47930196195,proposal,tx_hash,2.760559159922879
17,2022-04-28,CVX,34560.0,940623.4313544389,mim,block_number,choice_index,Convex Token,27.217113175765014,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0,proposal,tx_hash,0
17,2022-04-28,CVX,23040.0,627082.2875696259,f-aavepalstkaave,block_number,choice_index,Convex Token,27.217113175765014,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0,proposal,tx_hash,0
17,2022-04-28,FLX,806.4,52802.33819023997,crv-eth,block_number,choice_index,Flex Ungovernance Token,65.47909001765869,0x6243d8CEA23066d098a15582d81a598b4e8391F4,98146.71496832918,proposal,tx_hash,0.5379939431215673
17,2022-04-28,LDO,480000.0,1610909.9625001648,aave,block_number,choice_index,Lido DAO Token,3.356062421875343,0x5A98FcBEA516Cf06857215779Fd812CA3beF1B32,0,proposal,tx_hash,0
17,2022-04-28,GRO,33600.0,56103.36476305795,f-ageuribeur,block_number,choice_index,Gro DAO Token,1.6697429989005343,0x3Ec8798B81485A254928B70CDA1cf0A2BB0B74D7,0,proposal,tx_hash,0
17,2022-04-28,UST,978927.3312,977391.3459107131,paxos-dollar,block_number,choice_index,UST,0.9984309506535035,0xa693B19d2931d498c5B318dF961919BB4aee87a5,0,proposal,tx_hash,0
17,2022-04-28,ANGLE,335999.99999999994,48957.18436533047,f-tbtc2,block_number,choice_index,ANGLE,0.14570590584919785,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0,proposal,tx_hash,0
17,2022-04-28,ALCX,4320.0,283456.2941073984,reth,block_number,choice_index,Alchemix,65.61488289523112,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,0,proposal,tx_hash,0
17,2022-04-28,ALCX,3840.0,251793.38100438565,fantom-tricrypto,block_number,choice_index,Alchemix,65.5711929698921,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,0,proposal,tx_hash,0
17,2022-04-28,ALCX,960.0,62974.55250349277,harmony-3pool,block_number,choice_index,Alchemix,65.5984921911383,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,0,proposal,tx_hash,0
17,2022-04-28,SNX,11520.0,54190.969187086666,avalanche-f-crvUSDBTCETH-gauge,block_number,choice_index,Synthetix Network Token,4.704077186379051,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,0,proposal,tx_hash,0
17,2022-04-28,LYRA,48000.0,8905.427096302627,avalanche-f-crvUSDBTCETH-gauge,block_number,choice_index,Lyra Token,0.1855297311729714,0x01BA67AAC7f75f647D94220Cc98FB30FCc5105Bf,0,proposal,tx_hash,0
17,2022-04-28,UST,3840000.0,3848476.261268516,paxos-dollar,block_number,choice_index,UST,1.0022073597053427,0xa693B19d2931d498c5B318dF961919BB4aee87a5,0,proposal,tx_hash,0
17,2022-04-28,UST,240000.0,240529.76632928225,fantom-f-UST 3pool,block_number,choice_index,UST,1.0022073597053427,0xa693B19d2931d498c5B318dF961919BB4aee87a5,0,proposal,tx_hash,0
17,2022-04-28,UST,360000.0,360794.64949392335,arbitrum-f-4pool,block_number,choice_index,UST,1.0022073597053427,0xa693B19d2931d498c5B318dF961919BB4aee87a5,1049500.0333008284,proposal,tx_hash,0.34377764463634397
17,2022-04-28,UST,240000.0,240353.45971005017,arbitrum-f-crvEURSUSD-gauge,block_number,choice_index,UST,1.0014727487918758,0xa693B19d2931d498c5B318dF961919BB4aee87a5,0,proposal,tx_hash,0
17,2022-04-28,UST,120000.0,120176.72985502509,optimism-f-sUSD3CRV,block_number,choice_index,UST,1.0014727487918758,0xa693B19d2931d498c5B318dF961919BB4aee87a5,155533.0177467108,proposal,tx_hash,0.772676641886649
17,2022-04-28,SPELL,62400000.0,197858.2669469045,eurn,block_number,choice_index,Spell Token,0.0031708055600465465,0x090185f2135308BaD17527004364eBcC2D37e5F6,0,proposal,tx_hash,0
17,2022-04-28,FXS,244799.99999999997,5589440.065015059,busdv2,block_number,choice_index,Frax Share,22.832680004146486,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
17,2022-04-28,FXS,3552.0,81002.2567487209,harmony-3pool,block_number,choice_index,Frax Share,22.804689399977732,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
17,2022-04-28,FXS,10752.0,246255.62159934576,arbitrum-f-crvEURSUSD-gauge,block_number,choice_index,Frax Share,22.90323861601058,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
17,2022-04-28,INV,816.0,165875.3029303228,polygon-eurtusd,block_number,choice_index,Inverse DAO,203.27855751265048,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,0,proposal,tx_hash,0
18,2022-05-12,CVX,14400.0,202068.24156857448,rai,block_number,choice_index,Convex Token,14.03251677559545,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,457913.8806616504,proposal,tx_hash,0.44128000941268997
18,2022-05-12,CVX,34560.0,484963.77976457874,mim,block_number,choice_index,Convex Token,14.03251677559545,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0,proposal,tx_hash,0
18,2022-05-12,CVX,23040.0,323309.1865097192,f-aavepalstkaave,block_number,choice_index,Convex Token,14.03251677559545,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0,proposal,tx_hash,0
18,2022-05-12,SNX,11520.0,33995.35108565085,avalanche-f-crvUSDBTCETH-gauge,block_number,choice_index,Synthetix Network Token,2.950985337296081,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,0,proposal,tx_hash,0
18,2022-05-12,LYRA,48000.0,5601.692130998077,avalanche-f-crvUSDBTCETH-gauge,block_number,choice_index,Lyra Token,0.11670191939579327,0x01BA67AAC7f75f647D94220Cc98FB30FCc5105Bf,0,proposal,tx_hash,0
18,2022-05-12,INV,768.0,69327.26835628672,eurtusd,block_number,choice_index,Inverse DAO,90.26988067224833,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,0,proposal,tx_hash,0
18,2022-05-12,FXS,336960.0,3856874.5528130727,busdv2,block_number,choice_index,Frax Share,11.446090197094826,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
18,2022-05-12,ALCX,3840.0,117440.23213570955,reth,block_number,choice_index,Alchemix,30.58339378534103,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,0,proposal,tx_hash,0
18,2022-05-12,ALCX,3840.0,117440.23213570955,ousd,block_number,choice_index,Alchemix,30.58339378534103,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,0,proposal,tx_hash,0
18,2022-05-12,ALCX,1440.0,44009.21410376297,harmony-3pool,block_number,choice_index,Alchemix,30.561954238724287,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,0,proposal,tx_hash,0
18,2022-05-12,TRIBE,432410.05898507463,117787.44664985726,teth,block_number,choice_index,Tribe,0.27239756384557856,0xc7283b66Eb1EB5FB86327f08e1B5816b0720212B,0,proposal,tx_hash,0
18,2022-05-12,LDO,480000.0,672655.5247264758,aave,block_number,choice_index,Lido DAO Token,1.4013656765134912,0x5A98FcBEA516Cf06857215779Fd812CA3beF1B32,0,proposal,tx_hash,0
18,2022-05-12,TRIBE,432410.18865671643,117769.56295641407,harmony-3pool,block_number,choice_index,Tribe,0.27235612399019915,0xc7283b66Eb1EB5FB86327f08e1B5816b0720212B,0,proposal,tx_hash,0
18,2022-05-12,STG,0.96,0.612379551934283,f-silofrax,block_number,choice_index,StargateToken,0.6378953665982114,0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,453638.03470332373,proposal,tx_hash,1.349929911266755e-06
18,2022-05-12,STG,489108.48,312000.03315589397,f-silofrax,block_number,choice_index,StargateToken,0.6378953665982114,0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,453638.03470332373,proposal,tx_hash,0.6877730906314765
18,2022-05-12,FXS,33984.0,291584.31870242365,f-jpegeth,block_number,choice_index,Frax Share,8.580047042797306,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
18,2022-05-12,FLX,806.4,66300.20961315789,crv-eth,block_number,choice_index,Flex Ungovernance Token,82.21752184171365,0x6243d8CEA23066d098a15582d81a598b4e8391F4,27710.9196609125,proposal,tx_hash,2.3925661950035284
18,2022-05-12,GEIST,12000000.0,137337.8298497099,fantom-f-4POOL,block_number,choice_index,Geist.Finance Protocol Token,0.011444819154142492,0x2EBfF165CB363002C5f9cBcfd6803957BA0B7208,0,proposal,tx_hash,0
19,2022-05-26,SNX,11520.0,27667.392534230436,avalanche-f-crvUSDBTCETH-gauge,block_number,choice_index,Synthetix Network Token,2.401683379707503,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,0,proposal,tx_hash,0
19,2022-05-26,JPEG,96000000.0,122124.36716988798,f-kp3reth,block_number,choice_index,JPEG’d Governance Token,0.001272128824686333,0xE80C0cd204D654CEbe8dd64A4857cAb6Be8345a3,0,proposal,tx_hash,0
19,2022-05-26,CVX,14400.0,134292.00883143593,rai,block_number,choice_index,Convex Token,9.325833946627496,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,1992.948835058355,proposal,tx_hash,67.38357075158117
19,2022-05-26,CVX,34560.0,321764.4959014078,mim,block_number,choice_index,Convex Token,9.310315274924994,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0,proposal,tx_hash,0
19,2022-05-26,FXS,365760.0,2501514.2209086246,busdv2,block_number,choice_index,Frax Share,6.839223044916405,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
19,2022-05-26,CVX,23040.0,214509.66393427187,f-aavepalstkaave,block_number,choice_index,Convex Token,9.310315274924994,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0,proposal,tx_hash,0
19,2022-05-26,USDN,480000.0,472563.443570488,usdk,block_number,choice_index,Neutrino USD,0.9845071741051834,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,9.748556639083619,proposal,tx_hash,48475.22162161944
19,2022-05-26,FXS,28224.0,188653.5912266589,f-jpegeth,block_number,choice_index,Frax Share,6.68415501795135,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,1836.4364867764239,proposal,tx_hash,102.72807831095247
19,2022-05-26,TRIBE,192864.52298507464,45402.87743354851,harmony-3pool,block_number,choice_index,Tribe,0.2354133187940539,0xc7283b66Eb1EB5FB86327f08e1B5816b0720212B,0,proposal,tx_hash,0
19,2022-05-26,ALCX,3840.0,126278.22741672791,reth,block_number,choice_index,Alchemix,32.88495505643956,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,0,proposal,tx_hash,0
19,2022-05-26,ALCX,3840.0,126278.22741672791,ousd,block_number,choice_index,Alchemix,32.88495505643956,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,0,proposal,tx_hash,0
19,2022-05-26,ALCX,1440.0,48880.50684830494,harmony-3pool,block_number,choice_index,Alchemix,33.94479642243399,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,0,proposal,tx_hash,0
19,2022-05-26,LYRA,4800.0,525.0938062100997,avalanche-f-crvUSDBTCETH-gauge,block_number,choice_index,Lyra Token,0.10939454296043744,0x01BA67AAC7f75f647D94220Cc98FB30FCc5105Bf,0,proposal,tx_hash,0
19,2022-05-26,LDO,480000.0,549014.222609884,aave,block_number,choice_index,Lido DAO Token,1.1437796304372583,0x5A98FcBEA516Cf06857215779Fd812CA3beF1B32,5.666766666666666,proposal,tx_hash,96883.153110807
19,2022-05-26,EURS,192000.0,205983.45783490044,ibbtc,block_number,choice_index,STASIS EURS Token,1.0728305095567732,0xdB25f211AB05b1c97D595516F45794528a807ad8,0,proposal,tx_hash,0
19,2022-05-26,STG,345600.0,191897.72802214677,f-silofrax,block_number,choice_index,StargateToken,0.5552596296937117,0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,149072.42900475132,proposal,tx_hash,1.2872784679454743
20,2022-06-09,CVX,14400.0,109572.03562493762,rai,block_number,choice_index,Convex Token,7.609169140620668,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,331891.27842129604,proposal,tx_hash,0.33014436578791057
20,2022-06-09,CVX,34560.0,262972.88549985026,mim,block_number,choice_index,Convex Token,7.609169140620668,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0,proposal,tx_hash,0
20,2022-06-09,CVX,23040.0,174869.120085744,f-aavepalstkaave,block_number,choice_index,Convex Token,7.589805559277084,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0,proposal,tx_hash,0
20,2022-06-09,ALCX,3840.0,111319.06290395244,reth,block_number,choice_index,Alchemix,28.98933929790428,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,0,proposal,tx_hash,0
20,2022-06-09,ALCX,3840.0,111319.06290395244,ousd,block_number,choice_index,Alchemix,28.98933929790428,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,0,proposal,tx_hash,0
20,2022-06-09,SNX,11520.0,31735.217638690367,avalanche-f-crvUSDBTCETH-gauge,block_number,choice_index,Synthetix Network Token,2.754793197802983,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,0,proposal,tx_hash,0
20,2022-06-09,FLX,806.4,39827.775443199636,crv-eth,block_number,choice_index,Flex Ungovernance Token,49.389602484126534,0x6243d8CEA23066d098a15582d81a598b4e8391F4,5947.338973742537,proposal,tx_hash,6.696738763174423
20,2022-06-09,STG,181202.88,96080.16176999157,f-silofrax,block_number,choice_index,StargateToken,0.530235290796656,0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,51919.88967851444,proposal,tx_hash,1.8505463390795993
20,2022-06-09,LDO,120000.0,99855.05216917848,aave,block_number,choice_index,Lido DAO Token,0.832125434743154,0x5A98FcBEA516Cf06857215779Fd812CA3beF1B32,0,proposal,tx_hash,0
20,2022-06-09,USDN,480000.0,474900.3736221023,usdk,block_number,choice_index,Neutrino USD,0.9893757783793798,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,0,proposal,tx_hash,0
20,2022-06-09,JPEG,95040000.0,66760.7182117265,f-kp3reth,block_number,choice_index,JPEG’d Governance Token,0.0007024486343826442,0xE80C0cd204D654CEbe8dd64A4857cAb6Be8345a3,114105.92302948517,proposal,tx_hash,0.5850767115259689
20,2022-06-09,CVX,28800.0,135696.99016224802,rai,block_number,choice_index,Convex Token,4.711701047300279,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,331891.27842129604,proposal,tx_hash,0.40885976518490197
20,2022-06-09,FXS,354642.24,1880521.8209663103,busdv2,block_number,choice_index,Frax Share,5.302588380240071,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
20,2022-06-09,FXS,19603.8528,99838.87176498612,f-jpegeth,block_number,choice_index,Frax Share,5.092818885325752,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
20,2022-06-09,MTA,223641.35144662485,30970.521442900324,usdn,block_number,choice_index,Meta,0.13848298287667912,0xa3BeD4E1c75D00fa6f4E5E6922DB7261B5E9AcD2,6207005.492508243,proposal,tx_hash,0.0049896075459061945
21,2022-06-23,GNO,192.0,21974.33400591929,optimism-f-4pool,block_number,choice_index,Gnosis Token,114.44965628082963,0x6810e776880C02933D47DB1b9fc05908e5386b96,0,proposal,tx_hash,0
21,2022-06-23,CVX,43200.0,194384.9304205889,rai,block_number,choice_index,Convex Token,4.499651167143262,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,384119.31000724656,proposal,tx_hash,0.5060535238827795
21,2022-06-23,CVX,34560.0,155409.5158170926,mim,block_number,choice_index,Convex Token,4.49680311970754,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,1124319.697726306,proposal,tx_hash,0.13822537853901767
21,2022-06-23,CVX,23040.0,103063.26827883981,f-aavepalstkaave,block_number,choice_index,Convex Token,4.473232130157978,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0,proposal,tx_hash,0
21,2022-06-23,LDO,120000.0,66416.78086151488,aave,block_number,choice_index,Lido DAO Token,0.5534731738459574,0x5A98FcBEA516Cf06857215779Fd812CA3beF1B32,0,proposal,tx_hash,0
21,2022-06-23,FLX,806.4,25552.44004773588,crv-eth,block_number,choice_index,Flex Ungovernance Token,31.687053630624852,0x6243d8CEA23066d098a15582d81a598b4e8391F4,29715.78612821025,proposal,tx_hash,0.859894466109313
21,2022-06-23,JPEG,94089600.0,54413.322052698684,f-kp3reth,block_number,choice_index,JPEG’d Governance Token,0.0005783138843474591,0xE80C0cd204D654CEbe8dd64A4857cAb6Be8345a3,0,proposal,tx_hash,0
21,2022-06-23,INV,0.0096,0.8324644530339587,eurtusd,block_number,choice_index,Inverse DAO,86.71504719103737,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,0,proposal,tx_hash,0
21,2022-06-23,ALCX,3840.0,104577.1567700501,reth,block_number,choice_index,Alchemix,27.23363457553388,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,0,proposal,tx_hash,0
21,2022-06-23,ALCX,3840.0,104620.02727097628,ousd,block_number,choice_index,Alchemix,27.244798768483406,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,0,proposal,tx_hash,0
21,2022-06-23,STG,116928.95999999999,47951.15400341682,f-silofrax,block_number,choice_index,StargateToken,0.41008792007913886,0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,129798.38864359993,proposal,tx_hash,0.36942796058186034
21,2022-06-23,INV,960.0,86490.52356585683,eurtusd,block_number,choice_index,Inverse DAO,90.09429538110086,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,0,proposal,tx_hash,0
21,2022-06-23,INV,192.0,17298.104713171364,eurtusd,block_number,choice_index,Inverse DAO,90.09429538110086,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,0,proposal,tx_hash,0
21,2022-06-23,FXS,188160.0,1048213.6523116073,busdv2,block_number,choice_index,Frax Share,5.570863373254715,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
21,2022-06-23,FXS,52992.0,295063.0549041833,f-tokeeth,block_number,choice_index,Frax Share,5.5680679141037,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0,proposal,tx_hash,0
21,2022-06-23,FXS,43200.0,240540.53388927985,f-jpegeth,block_number,choice_index,Frax Share,5.5680679141037,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,34.803419259129775,proposal,tx_hash,6911.405229995621
21,2022-06-23,SPELL,28800000.0,28889.585812908055,eurt,block_number,choice_index,Spell Token,0.0010031106185037519,0x090185f2135308BaD17527004364eBcC2D37e5F6,0,proposal,tx_hash,0
21,2022-06-23,CVX,7200.0,30619.551650150384,rai,block_number,choice_index,Convex Token,4.252715506965331,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,384119.31000724656,proposal,tx_hash,0.07971364847440951
21,2022-06-23,CVX,11520.0,48991.28264024061,mim,block_number,choice_index,Convex Token,4.252715506965331,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,1124319.697726306,proposal,tx_hash,0.04357415665607826
21,2022-06-23,CVX,11520.0,48924.884878118675,f-aavepalstkaave,block_number,choice_index,Convex Token,4.2469518123366905,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0,proposal,tx_hash,0
22,2022-07-07,SNX,11520.0,30286.230607732057,avalanche-f-crvUSDBTCETH-gauge,block_number,choice_index,Synthetix Network Token,2.6290130735878523,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,0.275,proposal,tx_hash,110131.7476644802
22,2022-07-07,GNO,192.0,23212.279332618386,optimism-f-sbtc,block_number,choice_index,Gnosis Token,120.89728819072076,0x6810e776880C02933D47DB1b9fc05908e5386b96,2.1950000000000003,proposal,tx_hash,10575.070310987874
22,2022-07-07,FLX,806.4,22262.797479295452,crv-eth,block_number,choice_index,Flex Ungovernance Token,27.607635763015193,0x6243d8CEA23066d098a15582d81a598b4e8391F4,2643.864870968163,proposal,tx_hash,8.42055043121133
22,2022-07-07,CVX,34560.0,219030.34709485175,rai,block_number,choice_index,Convex Token,6.337683654364923,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,229251.94939476618,proposal,tx_hash,0.9554132371528362
22,2022-07-07,CVX,46080.0,292040.46279313567,mim,block_number,choice_index,Convex Token,6.337683654364923,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,658562.304267527,proposal,tx_hash,0.4434515320732667
22,2022-07-07,CVX,34560.0,219030.34709485175,f-aavepalstkaave,block_number,choice_index,Convex Token,6.337683654364923,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0,proposal,tx_hash,0
22,2022-07-07,JPEG,93148704.0,51620.15416823497,f-kp3reth,block_number,choice_index,JPEG’d Governance Token,0.0005541693222938987,0xE80C0cd204D654CEbe8dd64A4857cAb6Be8345a3,0,proposal,tx_hash,0
22,2022-07-07,INV,0.0096,0.8246377779325914,eurtusd,block_number,choice_index,Inverse DAO,85.89976853464495,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,6622.088976428927,proposal,tx_hash,0.00012452834458550135
22,2022-07-07,INV,960.0,80307.66568809023,eurtusd,block_number,choice_index,Inverse DAO,83.65381842509399,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,6622.088976428927,proposal,tx_hash,12.12724050883978
